URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/pull/288404,,2026-01-16T16:31:11Z,SimonSiefke,164,2026-01-20T10:13:35Z,,0,fix: memory leak in extension host editor tabs,650,"fixes #288393

### Details

Unfortunately I don't have much details in this case. I asked the AI...",open,Issue,288404,2026-02-04T11:34:58.613709,0,2
https://github.com/microsoft/vscode/pull/288378,,2026-01-16T14:58:29Z,Copilot,165,2026-01-20T10:13:35Z,,0,Add action to attach diff hunk to chat,2916,Adds ability to attach a specific diff hunk to chat directly from the hunk toolbar. When reviewing C...,open,Issue,288378,2026-02-04T11:34:58.613711,0,2
https://github.com/microsoft/vscode/pull/288377,,2026-01-16T14:54:49Z,Copilot,166,2026-01-20T10:13:35Z,,0,[WIP] Fix paste error when target already exists,5188,Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's descriptio...,open,Issue,288377,2026-02-04T11:34:58.613714,0,2
https://github.com/microsoft/vscode/pull/288328,,2026-01-16T11:39:49Z,Copilot,167,2026-01-29T21:22:41Z,,0,Auto-approve tee command and /tmp writes in terminal tool,2491,Commands like `npm run test 2>&1 | tee /tmp/test_output.log` were blocked because `tee` wasn't auto-...,open,Issue,288328,2026-02-04T11:34:58.613717,0,2
https://github.com/microsoft/vscode/pull/288288,,2026-01-16T10:04:05Z,Copilot,168,2026-01-22T11:53:19Z,,0,Add fast OSS build workflow with transpilation-based gulp tasks,6745,Adds new `vscode-transpile-{platform}-{arch}` gulp tasks and a GitHub Actions workflow to enable fas...,open,Issue,288288,2026-02-04T11:34:58.613720,0,2
https://github.com/microsoft/vscode/pull/288264,,2026-01-16T08:24:50Z,Copilot,169,2026-01-20T10:13:35Z,,0,Fix activity bar not landing on Explorer at startup when activity bar at top,3363,"When activity bar is positioned at ""top"" and a view like Outline is moved to the secondary sidebar, ...",open,Issue,288264,2026-02-04T11:34:58.613723,0,2
https://github.com/microsoft/vscode/pull/288209,,2026-01-16T01:48:07Z,Copilot,170,2026-01-26T22:08:03Z,,0,Add tunnel name telemetry to remote tunnel events,1542,Adds telemetry reporting for tunnel name when tunnels are enabled/disabled and when connections are ...,open,Issue,288209,2026-02-04T11:34:58.613727,0,2
https://github.com/microsoft/vscode/pull/288131,,2026-01-15T17:55:09Z,Copilot,171,2026-01-20T10:13:35Z,,0,Remove chat session title truncation,1466,"Chat session titles were truncated to 30 characters in editor tabs, cutting off longer session names...",open,Issue,288131,2026-02-04T11:34:58.613730,0,2
https://github.com/microsoft/vscode/pull/288127,,2026-01-15T17:49:05Z,Copilot,172,2026-01-28T18:49:59Z,,0,Reduce corner radius of editor hovers,1733,"Reduces `border-radius` on editor and workbench hover tooltips from 3px/5px to 2px for sharper, more...",open,Issue,288127,2026-02-04T11:34:58.613733,0,2
https://github.com/microsoft/vscode/pull/288107,,2026-01-15T16:22:08Z,kiofaw,173,2026-01-28T18:42:10Z,triage-needed,1,fix: Update cursor animations to run infinitely for smoother transitions,405,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,288107,2026-02-04T11:34:58.613736,0,2
https://github.com/microsoft/vscode/pull/288091,,2026-01-15T15:19:00Z,sbatten,174,2026-01-20T10:13:35Z,,0,add exp on default visibility of secondary side bar,7,Add exp...,open,Issue,288091,2026-02-04T11:34:58.613739,0,2
https://github.com/microsoft/vscode/pull/288046,,2026-01-15T12:01:15Z,remcohaszing,175,2026-01-26T19:44:51Z,,0,Redirect Monaco devserver / path to /build/vite/,318,"The path `/` doesn’t serve anything. Instead, the Monaco editor is served on `/build/vite/`. The Vit...",open,Issue,288046,2026-02-04T11:34:58.613742,0,2
https://github.com/microsoft/vscode/pull/288043,,2026-01-15T11:34:33Z,Copilot,176,2026-01-20T10:13:35Z,,0,Auto-switch to newly created profile,2171,"When creating a new profile, users expected to be switched to it automatically. Instead, they contin...",open,Issue,288043,2026-02-04T11:34:58.613744,0,2
https://github.com/microsoft/vscode/pull/287966,,2026-01-15T05:09:54Z,AndyBodnar,177,2026-01-20T10:13:36Z,,0,customEditor: fix stale cache after file deletion,927,Ran into a weird bug where after deleting a file that was open in a custom editor (using the fs API)...,open,Issue,287966,2026-02-04T11:34:58.613747,0,2
https://github.com/microsoft/vscode/pull/287965,,2026-01-15T05:09:41Z,AndyBodnar,178,2026-01-20T10:13:35Z,,0,git: fix blame decorations for third-party extension diff editors,872,"I was using Git Graph to view commit diffs and noticed the blame decorations weren't showing up, eve...",open,Issue,287965,2026-02-04T11:34:58.613750,0,2
https://github.com/microsoft/vscode/pull/287964,,2026-01-15T05:09:26Z,AndyBodnar,179,2026-01-20T10:13:36Z,,0,git: add stash submenu to Changes view context menu,655,"Hey, noticed that the new Stashes list has all the nice stash actions in the context menu, but the C...",open,Issue,287964,2026-02-04T11:34:58.613752,0,2
https://github.com/microsoft/vscode/pull/287946,,2026-01-15T02:45:44Z,jruales,180,2026-01-20T10:13:36Z,,0,Integrated Browser - Recent URLs,0,,open,Issue,287946,2026-02-04T11:34:58.613755,0,2
https://github.com/microsoft/vscode/pull/287913,,2026-01-14T23:42:45Z,Copilot,181,2026-01-14T23:51:55Z,,0,Change dark theme background to pure black,1184,Changes the default dark theme background from dark gray (`#1E1E1E` / `#252526`) to pure black (`#00...,open,Issue,287913,2026-02-04T11:34:58.613758,0,2
https://github.com/microsoft/vscode/pull/287904,,2026-01-14T23:06:25Z,hawkticehurst,182,2026-01-20T10:13:36Z,,0,Add streaming token animation to chat,1258,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,287904,2026-02-04T11:34:58.613761,0,2
https://github.com/microsoft/vscode/pull/287868,,2026-01-14T20:31:46Z,Copilot,183,2026-01-20T10:13:35Z,,0,Support addressable terminal selections in chat,5248,"Terminal selections can now be attached to chat with stable URIs, enabling preview on hover and clic...",open,Issue,287868,2026-02-04T11:34:58.613764,0,2
https://github.com/microsoft/vscode/pull/287858,,2026-01-14T19:28:57Z,Copilot,184,2026-01-29T21:22:39Z,,0,Fix background terminal output not displaying in progress widget,2282,"## Description

Background terminal commands show ""No output was produced"" in the progress widget ev...",open,Issue,287858,2026-02-04T11:34:58.613767,0,2
https://github.com/microsoft/vscode/pull/287795,,2026-01-14T14:58:13Z,kiofaw,185,2026-01-20T10:13:36Z,,0,fix: highlight active match when opening find/replace widget,1083,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,287795,2026-02-04T11:34:58.613771,0,2
https://github.com/microsoft/vscode/pull/287728,,2026-01-14T09:24:05Z,Copilot,186,2026-01-20T10:13:36Z,,0,Support right-click drag to move or copy selected text,2612,"Adds context menu on right-click drag-and-drop, matching Microsoft Word behavior. Previously, only l...",open,Issue,287728,2026-02-04T11:34:58.613774,0,2
https://github.com/microsoft/vscode/pull/287553,,2026-01-13T14:26:49Z,Copilot,187,2026-01-29T21:22:37Z,,0,Add RESOURCE scope to chat.tools.terminal.autoApprove for multi-root workspaces,2171,"The `chat.tools.terminal.autoApprove` setting was not resource-scoped, preventing per-folder configu...",open,Issue,287553,2026-02-04T11:34:58.613777,0,2
https://github.com/microsoft/vscode/pull/287192,,2026-01-13T00:17:04Z,kvenkatrajan,188,2026-02-03T15:00:39Z,telemetry,1,Add telemetry instrumentation for MCP server and tool picker interactions,1308,"## Summary

This PR adds comprehensive telemetry instrumentation to the VS Code tool picker to tra...",open,Issue,287192,2026-02-04T11:34:58.613780,0,2
https://github.com/microsoft/vscode/pull/287184,,2026-01-12T22:47:14Z,kev1nramos,189,2026-01-20T10:13:36Z,,0,Fix error in dev console from SCM view,1228,"## Description
When the SCM History View is disposed, autoruns triggered by observable changes from...",open,Issue,287184,2026-02-04T11:34:58.613783,0,2
https://github.com/microsoft/vscode/pull/287165,,2026-01-12T19:34:48Z,Copilot,190,2026-01-20T10:13:36Z,,0,Fix search to exclude hidden areas in Output editor,5248,"## Description

When filters are applied in the Output panel (hiding lines by log level, category, o...",open,Issue,287165,2026-02-04T11:34:58.613786,0,2
https://github.com/microsoft/vscode/pull/287164,,2026-01-12T19:34:32Z,Copilot,191,2026-01-28T20:26:58Z,,0,Fix: Add copyExcludesHiddenAreas option for filtering hidden content,4888,"When hidden areas exist in an editor (from filters, code folding, or collapsed regions), copying con...",open,Issue,287164,2026-02-04T11:34:58.613789,0,2
https://github.com/microsoft/vscode/pull/287142,,2026-01-12T17:42:29Z,SimonSiefke,192,2026-01-20T10:13:36Z,,0,fix: memory leak in tunnel view,839,"Fixes some memory leaks in tunnel view. 


### Details

Table renderers and list renderers are ...",open,Issue,287142,2026-02-04T11:34:58.613792,0,2
https://github.com/microsoft/vscode/pull/287050,,2026-01-12T03:40:41Z,AshtonYoon,193,2026-01-28T01:42:07Z,,0,Fix janky scrolling in markdown preview with code blocks,1585,"Fixes #278930

## Summary

This PR fixes the scroll synchronization issues between the markdown ...",open,Issue,287050,2026-02-04T11:34:58.613794,0,2
https://github.com/microsoft/vscode/pull/287049,,2026-01-12T03:31:52Z,SajanGhimire1,194,2026-01-20T10:13:36Z,triage-needed,1,fix(eslint): correct ApiEventNaming rule's broken subject detection,905,"Previously, the rule had a critical bug where it would:
1. Create unsafe regex from user input (pot...",open,Issue,287049,2026-02-04T11:34:58.613798,0,2
https://github.com/microsoft/vscode/pull/287025,,2026-01-11T19:02:07Z,SimonSiefke,195,2026-01-20T10:13:36Z,triage-needed,1,fix: memory leak in pty host service,2262,"Fixes a  memory leak in pty host service.



### Details


When starting pty host, various ev...",open,Issue,287025,2026-02-04T11:34:58.613801,0,2
https://github.com/microsoft/vscode/pull/287003,,2026-01-11T13:29:38Z,xiaoxiangmoe,196,2026-01-20T10:13:36Z,,0,Allow build without .git directory,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,287003,2026-02-04T11:34:58.613804,0,2
https://github.com/microsoft/vscode/pull/286983,,2026-01-11T07:59:21Z,anthonykim1,197,2026-01-26T18:30:23Z,,0,Allow ghostty terminal from external terminal osx,225,"Allow ghostty to launch externally for Mac! https://github.com/microsoft/vscode/issues/284265 

Ru...",open,Issue,286983,2026-02-04T11:34:58.613807,0,2
https://github.com/microsoft/vscode/pull/286954,,2026-01-10T22:20:12Z,Anselmoo,198,2026-01-20T10:13:36Z,,0,fix: improve Fish shell model description for single-line commands,368,"Fixes #286146

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guid...",open,Issue,286954,2026-02-04T11:34:58.613810,0,2
https://github.com/microsoft/vscode/pull/286942,,2026-01-10T19:42:52Z,AndyBodnar,199,2026-01-20T10:13:36Z,under-discussion,1,Support XDG_CONFIG_HOME for argv.json file on Linux,1163,"## Summary

This PR adds XDG Base Directory Specification support for the `argv.json` configuration ...",open,Issue,286942,2026-02-04T11:34:58.613813,0,2
https://github.com/microsoft/vscode/pull/286895,,2026-01-10T12:51:58Z,BartolHrg,200,2026-01-20T10:13:36Z,triage-needed,1,copy multiple empty cursors into line above,1602,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,286895,2026-02-04T11:34:58.613816,0,2
https://github.com/microsoft/vscode/pull/286872,,2026-01-10T05:01:02Z,damster101,201,2026-01-20T10:13:36Z,triage-needed,1,Add .mpp and .mxx extensions to C++,511,These are common extensions for C++20 module files. They are the default C++ module extensions of bu...,open,Issue,286872,2026-02-04T11:35:02.282625,0,3
https://github.com/microsoft/vscode/pull/286856,,2026-01-10T00:37:02Z,Copilot,202,2026-01-20T10:13:36Z,,0,Refactor OAuth metadata from MCP to platform layer,6977,"## Description

OAuth authentication metadata discovery code was tightly coupled to MCP implementati...",open,Issue,286856,2026-02-04T11:35:02.282640,0,3
https://github.com/microsoft/vscode/pull/286854,,2026-01-10T00:35:21Z,osortega,203,2026-01-20T10:13:36Z,,0,Experimenting welcome and picker,0,,open,Issue,286854,2026-02-04T11:35:02.282645,0,3
https://github.com/microsoft/vscode/pull/286834,,2026-01-09T21:17:07Z,akyTheDev,204,2026-01-20T10:13:36Z,,0,feat(editor): add option to insert newline when folding last line,963,Introduce a new editor option `foldingAddNewlineAtEnd` that controls whether a newline character is ...,open,Issue,286834,2026-02-04T11:35:02.282649,0,3
https://github.com/microsoft/vscode/pull/286767,,2026-01-09T15:56:36Z,sandorsett,205,2026-01-20T10:13:36Z,,0,chat: support sendToNewChat option and SendToNewChatAction delegation…,1374,"fixes #286724
This change implements a new option so callers can submit a chat request and immediat...",open,Issue,286767,2026-02-04T11:35:02.282653,0,3
https://github.com/microsoft/vscode/pull/286726,,2026-01-09T11:41:55Z,fabienbouchez,206,2026-01-20T10:13:36Z,,0,speech: expose voice chat state changes to extensions,449,Add onDidChangeVoiceChatInProgress event to the speech API to allow extensions to react when voice c...,open,Issue,286726,2026-02-04T11:35:02.282657,0,3
https://github.com/microsoft/vscode/pull/286707,,2026-01-09T10:43:35Z,anki-code,207,2026-01-29T21:23:22Z,,0,Add Xonsh shell terminal configuration,147,"Added [xonsh shell](https://github.com/xonsh/xonsh/) terminal configuration.

cc https://github.co...",open,Issue,286707,2026-02-04T11:35:02.282661,0,3
https://github.com/microsoft/vscode/pull/286653,,2026-01-09T01:56:07Z,ShikeChen-MS,208,2026-02-03T17:27:04Z,,0,Add git scalar clone feature to VSCode,1826,"Hello Team:

I am proposing this pr for this feature request I sent out: https://github.com/micros...",open,Issue,286653,2026-02-04T11:35:02.282664,0,3
https://github.com/microsoft/vscode/pull/286627,,2026-01-08T22:44:52Z,sandorsett,209,2026-01-20T10:13:36Z,,0,Make chat participant/provider calls resilient; handle exceptions and…,321,"Fixes #286618

Summary:

Wrap calls to extension-provided chat APIs (title, summary, followups, ...",open,Issue,286627,2026-02-04T11:35:02.282668,0,3
https://github.com/microsoft/vscode/pull/286625,,2026-01-08T22:16:37Z,anthonykim1,210,2026-01-20T10:13:36Z,,0,Log runCommand for debugging ,23,Just doing it for build...,open,Issue,286625,2026-02-04T11:35:02.282671,0,3
https://github.com/microsoft/vscode/pull/286620,,2026-01-08T21:44:32Z,Copilot,211,2026-01-20T10:13:37Z,,0,Fix URI scheme validation for components from untrusted sources (IPC),5683,"## Description

The URI constructor skips validation when constructed from `UriComponents` objects, ...",open,Issue,286620,2026-02-04T11:35:02.282675,0,3
https://github.com/microsoft/vscode/pull/286470,,2026-01-08T02:31:42Z,osortega,212,2026-01-29T18:37:38Z,,0,Rename fix for disposed models,401,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,286470,2026-02-04T11:35:02.282678,0,3
https://github.com/microsoft/vscode/pull/286456,,2026-01-07T23:54:53Z,mayur9210,213,2026-01-21T04:04:23Z,,0,fix devcontainer setup parsing failure on Rocky Linux 8.5,403,"## Fix devcontainer setup parsing failure on Rocky Linux 8.5

Fixes #232159

### Description

...",open,Issue,286456,2026-02-04T11:35:02.282682,0,3
https://github.com/microsoft/vscode/pull/286354,,2026-01-07T13:14:49Z,aiday-mar,214,2026-01-20T10:13:37Z,,0,moving back to execCommand('paste'),0,,open,Issue,286354,2026-02-04T11:35:02.282685,0,3
https://github.com/microsoft/vscode/pull/286267,,2026-01-07T01:22:10Z,pwang347,215,2026-01-20T10:13:37Z,,0,Add slash command to troubleshoot agent info,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,286267,2026-02-04T11:35:02.282689,0,3
https://github.com/microsoft/vscode/pull/286236,,2026-01-06T22:53:11Z,SimonSiefke,216,2026-01-29T21:23:03Z,triage-needed,1,fix: memory leak in main thread terminal service,1514,"Fixes a memory leak in `mainThreadTerminalService`. 


### Details

Registering a terminal comp...",open,Issue,286236,2026-02-04T11:35:02.282692,0,3
https://github.com/microsoft/vscode/pull/286215,,2026-01-06T20:50:42Z,Grovvik,217,2026-01-21T14:02:05Z,,0,fix(statusbarpart.css): add padding at top of the statusbar,1003,"Fixes #162995

## Description
This PR addresses the visual misalignment of status bar items. Prev...",open,Issue,286215,2026-02-04T11:35:02.282696,0,3
https://github.com/microsoft/vscode/pull/286212,,2026-01-06T20:16:29Z,ayush-that,218,2026-01-31T16:49:22Z,,0,fix(terminal): support decimal font sizes,839,"  Fixes #286194

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request gu...",open,Issue,286212,2026-02-04T11:35:02.282699,0,3
https://github.com/microsoft/vscode/pull/286180,,2026-01-06T16:53:41Z,suchira-titli,219,2026-01-20T10:13:37Z,,0,Fixes Inefficient results collection in TextSearchResultsCollector,498,"Fixes #264127 

## Description of the changes:

**File changed**: textSearchManager.ts

**Upda...",open,Issue,286180,2026-02-04T11:35:02.282703,0,3
https://github.com/microsoft/vscode/pull/286109,,2026-01-06T11:04:04Z,benibenj,220,2026-01-20T10:13:37Z,,0,Context menu for breadcrumbs,209,"https://github.com/microsoft/vscode/issues/286073

TODO:
- How does the action know which breadcrumb...",open,Issue,286109,2026-02-04T11:35:02.282706,0,3
https://github.com/microsoft/vscode/pull/286029,,2026-01-06T00:28:34Z,hawkticehurst,221,2026-01-20T10:13:37Z,,0,Add vertical spacing to chat title bars,1816,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,286029,2026-02-04T11:35:02.282710,0,3
https://github.com/microsoft/vscode/pull/285943,,2026-01-05T14:24:59Z,benibenj,222,2026-01-20T10:13:37Z,,0,Sticky nodes prototype,737,This is a prototype for defining nodes to be sticky which are not parent nodes. The code is not full...,open,Issue,285943,2026-02-04T11:35:02.282713,0,3
https://github.com/microsoft/vscode/pull/285882,,2026-01-05T07:44:26Z,Alive-Fish,223,2026-01-23T01:56:37Z,,0,feat: add fields to LanguageModelToolInformation for full definitions of MCP tools,500,"Issue: https://github.com/microsoft/vscode/issues/280530

Summary: this PR is to expose some field...",open,Issue,285882,2026-02-04T11:35:02.282717,0,3
https://github.com/microsoft/vscode/pull/285831,,2026-01-04T20:44:21Z,przpl,224,2026-01-20T10:13:37Z,,0,Inline completions support for chat input,645,See this PR to understand why this feature may be needed: https://github.com/microsoft/vscode-copilo...,open,Issue,285831,2026-02-04T11:35:02.282720,0,3
https://github.com/microsoft/vscode/pull/285822,,2026-01-04T17:57:04Z,Copilot,225,2026-01-20T10:13:37Z,,0,"Make keyboard shortcuts commands discoverable via ""bindings"" search",3446,"Searching ""bindings"" in the Command Palette returns no keyboard shortcuts commands, despite `keybind...",open,Issue,285822,2026-02-04T11:35:02.282724,0,3
https://github.com/microsoft/vscode/pull/285815,,2026-01-04T16:46:50Z,Tyriar,226,2026-01-20T10:13:37Z,,0,Add selection decoration terminal contrib,0,,open,Issue,285815,2026-02-04T11:35:02.282727,0,3
https://github.com/microsoft/vscode/pull/285814,,2026-01-04T16:44:28Z,Copilot,227,2026-01-20T10:13:37Z,,0,Add setting to exclude extensions with disabled auto-update from badge count,3508,"Extensions with automatic updates disabled now often represent the only ""outdated"" items in the badg...",open,Issue,285814,2026-02-04T11:35:02.282730,0,3
https://github.com/microsoft/vscode/pull/285766,,2026-01-03T23:23:26Z,AkiUse306,228,2026-01-20T10:13:37Z,triage-needed,1,Update copyright year in LICENSE file,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285766,2026-02-04T11:35:02.282734,0,3
https://github.com/microsoft/vscode/pull/285732,,2026-01-03T13:51:33Z,Tyriar,229,2026-01-29T21:22:44Z,,0,Add policies for more terminal chat settings,371,"Fixes #284302

@joshspicer thoughts on these policies? There is also `chat.tools.terminal.autoRepl...",open,Issue,285732,2026-02-04T11:35:02.282738,0,3
https://github.com/microsoft/vscode/pull/285713,,2026-01-03T03:32:35Z,JohnABardo,230,2026-01-20T10:13:37Z,,0,Feat/keybind teacher,5515,"# Keybinding Teacher Feature - PR Description

## Description

This PR implements a **Keybinding...",open,Issue,285713,2026-02-04T11:35:02.282741,0,3
https://github.com/microsoft/vscode/pull/285658,,2026-01-02T12:15:58Z,murataslan1,231,2026-01-20T10:13:37Z,,0,UX: Add 'Don't Show Again' prompt for restarting extensions,257,"Adds a user-friendly prompt when disabling extensions in the Runtime Extensions Editor, asking if th...",open,Issue,285658,2026-02-04T11:35:02.282745,0,3
https://github.com/microsoft/vscode/pull/285636,,2026-01-02T08:16:03Z,murataslan1,232,2026-01-20T10:13:37Z,,0,fix: prevent duplicate disable actions in extension dropdown,628,"## Summary

When an extension is in the state:
- Disabled Globally
- Enabled Workspace

The ""Disable...",open,Issue,285636,2026-02-04T11:35:02.282748,0,3
https://github.com/microsoft/vscode/pull/285633,,2026-01-02T08:08:45Z,murataslan1,233,2026-01-20T19:45:31Z,,0,fix: prevent simple browser race condition on restore,819,"## Summary

When reloading a window with a Simple Browser tab that wasn't focused, a race condition ...",open,Issue,285633,2026-02-04T11:35:02.282751,0,3
https://github.com/microsoft/vscode/pull/285629,,2026-01-02T07:38:21Z,murataslan1,234,2026-01-28T20:16:53Z,,0,feat: add hoverForeground and hoverBackground to activity bars,1446,"## Summary

This PR adds new color customization tokens for the activity bar hover state, allowing t...",open,Issue,285629,2026-02-04T11:35:02.282756,0,3
https://github.com/microsoft/vscode/pull/285615,,2026-01-02T03:01:59Z,Copilot,235,2026-01-23T00:24:44Z,,0,Add image slideshow editor for chat tool responses,7338,"## Description

Implements a custom editor that displays images from MCP tool results in a slideshow...",open,Issue,285615,2026-02-04T11:35:02.282759,0,3
https://github.com/microsoft/vscode/pull/285592,,2026-01-01T20:23:41Z,kh0m,236,2026-01-20T10:13:37Z,,0,Update swipeToNavigate Commands (microsoft#285591),798,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285592,2026-02-04T11:35:02.282763,0,3
https://github.com/microsoft/vscode/pull/285567,,2026-01-01T13:48:31Z,eidriahn,237,2026-01-29T06:03:32Z,,0,fix: model name overflows out of bounds of the chat window,568,"I noticed that the model name was overflowing when the chat window was very narrow, to fix it I adde...",open,Issue,285567,2026-02-04T11:35:02.282766,0,3
https://github.com/microsoft/vscode/pull/285559,,2026-01-01T11:30:52Z,eidriahn,238,2026-01-20T10:13:37Z,,0,feat: registered action to copy last response of chat from the toolbar,100,"Fixes #283073

https://github.com/user-attachments/assets/11d9c149-624f-46aa-b52c-7cdf38508699

...",open,Issue,285559,2026-02-04T11:35:02.282769,0,3
https://github.com/microsoft/vscode/pull/285497,,2025-12-31T11:51:19Z,MinuteReversal,239,2026-01-28T13:43:41Z,,0,Feature/goto line preview toggle,421,"## Summary
- add the editor.gotoLine.autoReveal setting (window scope, default on) so users can dis...",open,Issue,285497,2026-02-04T11:35:02.282773,0,3
https://github.com/microsoft/vscode/pull/285453,,2025-12-30T18:50:09Z,bagratte,240,2026-01-20T10:13:37Z,,0,Add --class command line parameter,74,"The parameter overrides the application name
(WM_CLASS).

Fixes #284420...",open,Issue,285453,2026-02-04T11:35:02.282776,0,3
https://github.com/microsoft/vscode/pull/285449,,2025-12-30T17:41:44Z,eidriahn,241,2026-01-20T10:13:37Z,,0,feat: improve fuzzy scoring for exact substring matches,535,"Fixes #284229

Previously, the fuzzy scoring algorithm applied a penalty for every character skipped...",open,Issue,285449,2026-02-04T11:35:02.282780,0,3
https://github.com/microsoft/vscode/pull/285419,,2025-12-30T12:43:36Z,theanarkh,242,2026-01-29T10:46:40Z,triage-needed,1,fix pty output make main process oom,692,"Fixes https://github.com/microsoft/vscode/issues/234393

The local pty process communicates direct...",open,Issue,285419,2026-02-04T11:35:02.282784,0,3
https://github.com/microsoft/vscode/pull/285417,,2025-12-30T12:27:10Z,mizdra,243,2026-01-20T10:13:37Z,,0,Fix deadlock caused by `import 'vscode'` from modules loaded via `require(esm)`,3156,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285417,2026-02-04T11:35:02.282787,0,3
https://github.com/microsoft/vscode/pull/285356,,2025-12-29T18:47:14Z,Ashwinhegde19,244,2026-01-20T10:13:37Z,,0,feat: Add engines property to root package.json,939,"## Summary

Adds the \`engines\` field to \`package.json\` to specify minimum Node.js and npm versio...",open,Issue,285356,2026-02-04T11:35:02.282790,0,3
https://github.com/microsoft/vscode/pull/285325,,2025-12-29T13:15:16Z,muhamedkarajic,245,2026-01-20T10:13:37Z,triage-needed,1,decorationsEnabled takes space even when set to never (#285320),531,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285325,2026-02-04T11:35:02.282794,0,3
https://github.com/microsoft/vscode/pull/285034,,2025-12-25T12:17:38Z,Zamiell,246,2026-01-20T10:13:37Z,,0,fix: multi-language workspace setting should override single-language user setting,5269,"Closes #168411.

Here's the summary from Claude:

# Fix for Bug #168411: Multi-language workspac...",open,Issue,285034,2026-02-04T11:35:02.282798,0,3
https://github.com/microsoft/vscode/pull/285015,,2025-12-25T07:29:14Z,s21v1d9p,247,2026-01-20T10:13:37Z,,0,Fix Ctrl+P text navigation in webview on macOS,987,"## Summary

Fixes #264957

On macOS, Ctrl+P is a standard emacs-style shortcut for moving to the pre...",open,Issue,285015,2026-02-04T11:35:02.282801,0,3
https://github.com/microsoft/vscode/pull/284988,,2025-12-24T19:19:14Z,hickford,248,2026-02-02T10:33:15Z,triage-needed,1,Reverse lines: preserve single-line selection,112,"Previously, the selection was expanded to the whole document.

Pleasingly, this change removes spe...",open,Issue,284988,2026-02-04T11:35:02.282805,0,3
https://github.com/microsoft/vscode/pull/284890,,2025-12-23T20:39:18Z,nick-romano,249,2026-01-28T19:51:56Z,triage-needed,1,Fix shadow DOM mouseleave detection in editor,1229,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,284890,2026-02-04T11:35:02.282809,0,3
https://github.com/microsoft/vscode/pull/284836,,2025-12-23T08:35:54Z,JPSAUD501,250,2026-01-20T10:13:37Z,triage-needed,1,feat(editor): make line number font size configurable (#244862),808,"## Summary

- Add the `editor.lineNumbersFontSize` option (`0` uses the editor font size; otherwis...",open,Issue,284836,2026-02-04T11:35:02.282812,0,3
https://github.com/microsoft/vscode/pull/284775,,2025-12-22T20:03:19Z,edmcman,251,2026-01-20T10:13:37Z,,0,Enhance copilot_bug_report template with instructions,422,"Updated the bug report template with additional guidance and links.

<!-- Thank you for submitting...",open,Issue,284775,2026-02-04T11:35:02.282816,0,3
https://github.com/microsoft/vscode/pull/284743,,2025-12-22T11:16:29Z,HamzaBakkour,252,2026-01-20T10:13:37Z,,0,Show sidebar when hovering over activity bar,417,"We made a few changes to the original feature request in order to improve the user experience, based...",open,Issue,284743,2026-02-04T11:35:02.282819,0,3
https://github.com/microsoft/vscode/pull/284577,,2025-12-20T08:34:45Z,sumimakito,253,2026-01-20T10:13:37Z,triage-needed,1,fix: HoverDelegateFactory may use a disposed InstantiationService,2031,"## Description

Currently, `getDefaultHoverDelegate` and `createInstantHoverDelegate` are still us...",open,Issue,284577,2026-02-04T11:35:02.282823,0,3
https://github.com/microsoft/vscode/pull/284549,,2025-12-20T00:40:35Z,zhichli,254,2026-01-20T10:13:38Z,,0,Add error handling properties to language model tool results,225,Introduce additional properties to handle error states in language model tool results. This enhancem...,open,Issue,284549,2026-02-04T11:35:02.282827,0,3
https://github.com/microsoft/vscode/pull/284425,,2025-12-19T11:51:33Z,SalerSimo,255,2026-01-20T10:13:37Z,,0,Add configurable date and time formats for blame information,421,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,284425,2026-02-04T11:35:02.282830,0,3
